0	14
1	12
2	11
3	20
4	19
5	14
6	16
7	21
8	12
9	13
10	16
11	18
12	13
13	22
14	10
15	15
16	19
17	16
18	14
19	14
20	18
21	15
22	15
23	13
24	20
25	19
26	21
27	24
28	11
29	22
30	20
31	19
32	18
33	19
34	18
35	23
36	22
37	14
38	24
39	21
40	17
41	29
42	22
43	19
44	21
45	24
46	18
47	18
48	23
49	20
50	13
51	25
52	26
53	15
54	13
55	10
56	13
57	16
58	8
59	5
60	23
61	27
62	6
63	16
64	16
65	29
66	26
67	19
68	13
69	24
70	30
71	6
72	22
73	22
74	24
75	16
76	29
77	30
78	29
79	32
80	19
81	25
82	19
83	28
84	12
85	21
86	25
87	26
88	24
89	21
90	20
91	24
92	11
93	29
94	25
95	12
96	32
97	26
98	20
99	19
100	21
101	23
102	19
103	19
104	25
105	32
106	26
107	17
108	26
109	17
110	22
111	29
112	33
113	19
114	25
115	13
116	33
117	22
118	29
119	29
120	26
121	21
122	33
123	34
124	14
125	23
126	21
127	18
128	23
129	25
130	27
131	35
132	34
133	24
134	23
135	25
136	32
137	39
138	27
139	34
140	30
141	22
142	24
143	17
144	40
145	33
146	30
147	28
148	31
149	27
150	24
151	22
152	40
153	23
154	22
155	25
156	30
157	28
158	39
159	37
160	26
161	31
162	29
163	29
164	29
165	33
166	35
167	44
168	33
169	31
170	30
171	33
172	20
173	33
174	36
175	16
176	25
177	23
178	42
179	22
180	42
181	29
182	24
183	33
184	31
185	45
186	43
187	33
188	20
189	41
190	31
191	24
192	25
193	18
194	33
195	32
196	43
197	37
198	33
199	34
200	26
201	31
202	30
203	30
204	26
205	23
206	43
207	32
208	33
209	31
210	34
211	28
212	27
213	33
214	31
215	38
216	43
217	47
218	31
219	44
220	34
221	30
222	35
223	40
224	33
225	24
226	38
227	33
228	31
229	26
230	32
231	20
232	33
233	32
234	28
235	48
236	31
237	30
238	25
239	25
240	45
241	20
242	46
243	32
244	23
245	31
246	35
247	35
248	32
249	42
250	34
251	19
252	36
253	17
254	27
255	28
256	36
257	31
258	38
259	33
260	27
261	34
262	22
263	17
264	47
265	33
266	38
267	36
268	26
269	10
270	44
271	45
272	38
273	37
274	37
275	34
276	35
277	23
278	26
279	32
280	43
281	27
282	43
283	24
284	15
285	28
286	34
287	36
288	37
289	26
290	37
291	38
292	31
293	38
294	26
295	33
296	42
297	24
298	42
299	47
300	22
301	37
302	32
303	32
304	31
305	13
306	41
307	34
308	35
309	42
310	25
311	39
312	32
313	25
314	22
315	30
316	24
317	36
318	15
319	30
320	41
321	28
322	28
323	26
324	38
325	40
326	31
327	32
328	45
329	26
330	32
331	23
332	26
333	25
334	32
335	26
336	37
337	41
338	35
339	39
340	40
341	32
342	40
343	42
344	25
345	39
346	41
347	29
348	33
349	32
350	41
351	28
352	40
353	31
354	39
355	25
356	35
357	35
358	38
359	33
360	37
361	29
362	35
363	39
364	34
365	34
366	27
367	37
368	36
369	29
370	38
371	36
372	42
373	38
374	29
375	34
376	34
377	38
378	43
379	38
380	31
381	41
382	31
383	31
384	42
385	29
386	37
387	38
388	37
389	35
390	14
391	24
392	33
393	33
394	35
395	14
396	34
397	33
398	35
399	27
400	23
401	36
402	35
403	32
404	43
405	35
406	37
407	36
408	38
409	46
410	29
411	32
412	31
413	25
414	34
415	36
416	35
417	14
418	27
419	38
420	30
421	38
422	36
423	37
424	35
425	32
426	45
427	47
428	37
429	35
430	32
431	37
432	29
433	34
434	15
435	28
436	36
437	38
438	34
439	35
440	30
441	37
442	41
443	36
444	35
445	27
446	36
447	33
448	35
449	34
450	29
451	36
452	24
453	36
454	32
455	35
456	42
457	37
458	30
459	36
460	35
461	28
462	27
463	30
464	35
465	31
466	30
467	36
468	36
469	27
470	36
471	39
472	38
473	28
474	41
475	35
476	25
477	39
478	32
479	35
480	46
481	35
482	33
483	39
484	31
485	32
486	28
487	31
488	40
489	36
490	29
491	26
492	30
493	23
494	40
495	30
496	40
497	32
498	36
499	29
500	32
501	46
502	31
503	32
504	37
505	32
506	28
507	29
508	33
509	20
510	30
511	43
512	33
513	30
514	18
515	36
516	41
517	36
518	36
519	40
520	29
521	47
522	30
523	30
524	32
525	30
526	30
527	20
528	42
529	33
530	34
531	38
532	34
533	37
534	42
535	32
536	21
537	34
538	32
539	15
540	31
541	30
542	37
543	25
544	32
545	31
546	29
547	30
548	35
549	32
550	30
551	36
552	45
553	34
554	39
555	30
556	42
557	35
558	39
559	32
560	39
561	41
562	28
563	30
564	27
565	30
566	27
567	41
568	27
569	27
570	43
571	26
572	35
573	39
574	46
575	39
576	29
577	37
578	21
579	36
580	23
581	34
582	28
583	41
584	39
585	40
586	45
587	38
588	36
589	26
590	32
591	39
592	35
593	33
594	33
595	38
596	33
597	41
598	39
599	38
600	25
601	21
602	35
603	38
604	37
605	28
606	38
607	40
608	27
609	33
610	30
611	34
612	36
613	28
614	28
615	38
616	31
617	26
618	25
619	27
620	28
621	34
622	29
623	32
624	40
625	36
626	35
627	34
628	33
629	40
630	33
631	23
632	28
633	24
634	22
635	39
636	30
637	29
638	23
639	27
640	34
641	37
642	32
643	34
644	28
645	36
646	32
647	40
648	33
649	32
650	38
651	36
652	30
653	33
654	36
655	21
656	28
657	34
658	24
659	36
660	29
661	35
662	38
663	29
664	33
665	24
666	32
667	36
668	36
669	22
670	28
671	34
672	34
673	26
674	39
675	28
676	29
677	26
678	27
679	38
680	33
681	31
682	34
683	28
684	35
685	35
686	33
687	35
688	36
689	34
690	29
691	31
692	31
693	38
694	23
695	26
696	30
697	32
698	27
699	26
700	30
701	36
702	30
703	28
704	33
705	25
706	30
707	28
708	27
709	31
710	28
711	26
712	37
713	24
714	37
715	33
716	28
717	36
718	23
719	37
720	34
721	29
722	37
723	30
724	34
725	26
726	26
727	26
728	39
729	36
730	30
731	32
732	34
733	29
734	26
735	30
736	20
737	29
738	34
739	29
740	20
741	33
742	23
743	30
744	20
745	35
746	39
747	33
748	36
749	27
750	19
751	32
752	30
753	39
754	35
755	29
756	19
757	35
758	27
759	27
760	25
761	40
762	42
763	29
764	24
765	23
766	32
767	25
768	42
769	29
770	25
771	29
772	28
773	25
774	22
775	34
776	17
777	38
778	28
779	30
780	30
781	35
782	28
783	22
784	26
785	24
786	31
787	32
788	44
789	35
790	44
791	28
792	23
793	38
794	28
795	24
796	24
797	28
798	30
799	39
800	26
801	33
802	21
803	41
804	16
805	35
806	35
807	28
808	28
809	20
810	28
811	23
812	27
813	33
814	38
815	24
816	25
817	23
818	38
819	33
820	33
821	21
822	39
823	39
824	34
825	31
826	29
827	29
828	35
829	23
830	22
831	27
832	19
833	34
834	38
835	35
836	38
837	32
838	39
839	23
840	26
841	29
842	23
843	18
844	25
845	23
846	22
847	26
848	31
849	35
850	22
851	20
852	25
853	33
854	25
855	24
856	25
857	36
858	31
859	38
860	33
861	33
862	33
863	30
864	30
865	24
866	25
867	37
868	33
869	28
870	34
871	26
872	36
873	31
874	28
875	37
876	35
877	40
878	25
879	26
880	28
881	42
882	31
883	38
884	42
885	33
886	30
887	26
888	20
889	24
890	42
891	37
892	26
893	36
894	27
895	36
896	26
897	24
898	35
899	36
900	20
901	35
902	30
903	37
904	38
905	30
906	30
907	34
908	23
909	37
910	22
911	38
912	25
913	25
914	19
915	25
916	23
917	37
918	33
919	38
920	23
921	35
922	25
923	28
924	37
925	21
926	35
927	26
928	27
929	37
930	32
931	35
932	42
933	26
934	33
935	41
936	40
937	30
938	28
939	28
940	34
941	32
942	36
943	29
944	37
945	39
946	25
947	39
948	40
949	29
950	36
951	27
952	23
953	41
954	23
955	33
956	31
957	36
958	37
959	38
960	38
961	26
962	27
963	23
964	44
965	33
966	35
967	41
968	40
969	24
970	38
971	30
972	23
973	20
974	23
975	24
976	31
977	25
978	24
979	44
980	39
981	17
982	38
983	40
984	34
985	20
986	35
987	24
988	26
989	33
990	36
991	22
992	31
993	31
994	28
995	26
996	26
997	33
998	41
999	34
1000	25
1001	29
1002	30
1003	37
1004	40
1005	36
1006	42
1007	38
1008	41
1009	33
1010	33
1011	20
1012	30
1013	28
1014	40
1015	31
1016	13
1017	32
1018	31
1019	23
1020	25
1021	25
1022	37
1023	39
1024	33
1025	26
1026	30
1027	28
1028	28
1029	30
1030	32
1031	25
1032	25
1033	24
1034	34
1035	38
1036	41
1037	13
1038	37
1039	37
1040	38
1041	26
1042	32
1043	25
1044	30
1045	39
1046	39
1047	30
1048	30
1049	41
1050	40
1051	29
1052	34
1053	25
1054	27
1055	24
1056	25
1057	39
1058	40
1059	31
1060	38
1061	41
1062	26
1063	38
1064	41
1065	30
1066	37
1067	29
1068	32
1069	19
1070	34
1071	38
1072	24
1073	32
1074	26
1075	35
1076	39
1077	38
1078	26
1079	35
1080	28
1081	32
1082	26
1083	40
1084	25
1085	26
1086	32
1087	30
1088	40
1089	26
1090	38
1091	36
1092	33
1093	26
1094	41
1095	26
1096	26
1097	43
1098	30
1099	34
1100	31
1101	24
1102	32
1103	31
1104	28
1105	25
1106	16
1107	35
1108	23
1109	40
1110	29
1111	13
1112	38
1113	20
1114	35
1115	37
1116	40
1117	30
1118	32
1119	25
1120	31
1121	29
1122	36
1123	35
1124	34
1125	27
1126	30
1127	35
1128	40
1129	29
1130	39
1131	34
1132	24
1133	29
1134	18
1135	33
1136	37
1137	40
1138	38
1139	31
1140	38
1141	29
1142	26
1143	38
1144	25
1145	23
1146	27
1147	21
1148	27
1149	25
1150	36
1151	25
1152	28
1153	31
1154	34
1155	39
1156	40
1157	31
1158	37
1159	27
1160	35
1161	25
1162	28
1163	26
1164	26
1165	22
1166	27
1167	28
1168	23
1169	37
1170	27
1171	31
1172	33
1173	36
1174	25
1175	26
1176	38
1177	33
1178	19
1179	26
1180	39
1181	22
1182	37
1183	23
1184	27
1185	35
1186	11
1187	27
1188	23
1189	38
1190	38
1191	37
1192	36
1193	26
1194	20
1195	26
1196	24
1197	36
1198	40
1199	26
1200	26
1201	26
1202	23
1203	40
1204	23
1205	37
1206	25
1207	35
1208	30
1209	30
1210	21
1211	39
1212	26
1213	37
1214	38
1215	32
1216	34
1217	31
1218	33
1219	30
1220	25
1221	29
1222	37
1223	25
1224	38
1225	27
1226	29
1227	27
1228	31
1229	30
1230	24
1231	33
1232	41
1233	27
1234	25
1235	32
1236	27
1237	37
1238	34
1239	35
1240	34
1241	27
1242	36
1243	31
1244	31
1245	32
1246	32
1247	36
1248	39
1249	26
1250	28
1251	34
1252	24
1253	27
1254	33
1255	26
1256	27
1257	32
1258	20
1259	30
1260	33
1261	30
1262	29
1263	26
1264	27
1265	36
1266	28
1267	31
1268	36
1269	28
1270	38
1271	33
1272	28
1273	42
1274	28
1275	36
1276	33
1277	26
1278	36
1279	35
1280	29
1281	31
1282	27
1283	31
1284	28
1285	22
1286	25
1287	27
1288	27
1289	29
1290	30
1291	27
1292	32
1293	32
1294	28
1295	30
1296	35
1297	35
1298	31
1299	35
1300	26
1301	30
1302	33
1303	25
1304	30
1305	32
1306	28
1307	23
1308	35
1309	31
1310	15
1311	38
1312	30
1313	25
1314	32
1315	32
1316	25
1317	23
1318	29
1319	32
1320	28
1321	31
1322	32
1323	37
1324	24
1325	37
1326	31
1327	26
1328	33
1329	32
1330	16
1331	29
1332	31
1333	29
1334	28
1335	33
1336	33
1337	25
1338	28
1339	35
1340	28
1341	28
1342	34
1343	23
1344	30
1345	30
1346	31
1347	29
1348	24
1349	26
1350	32
1351	30
1352	36
1353	32
1354	36
1355	33
1356	34
1357	27
1358	34
1359	30
1360	23
1361	26
1362	26
1363	30
1364	35
1365	26
1366	30
1367	31
1368	34
1369	40
1370	33
1371	36
1372	24
1373	22
1374	16
1375	30
1376	31
1377	31
1378	22
1379	34
1380	37
1381	31
1382	23
1383	26
1384	34
1385	29
1386	34
1387	31
1388	33
1389	29
1390	26
1391	33
